lost,managers,returns,asset_classes,yrs_client,profit,priority,appusage,AUM,satisfaction
0,3,-0.001729564,5,1.910984721,2,6,0.10494071,478,4
0,8,-0.013498566,4,1.364577545,2,6,0.082091677,184,2
1,16,-0.002485074,4,2.884859171,3,6,0.385514261,444,7
0,7,-0.002502701,6,1.958489208,2,5,0.150639348,464,3
0,6,-0.010741521,2,1.17559862,2,3,0.06140625,349,5
0,13,0.00050006,1,2.449181042,2,7,0.184010676,515,7
0,8,-0.006939502,1,2.531261779,3,9,0.10123878,398,6
0,2,0.000986929,1,1.594205986,5,3,0.242710409,364,8
1,13,0.005311288,4,3.336113942,5,2,0.216360987,362,3
0,9,-0.011823005,4,2.483237383,3,3,0.093481881,426,9
1,18,0.006327633,1,2.434682824,4,4,0.182785521,548,5
1,6,-0.004375805,2,2.209852774,3,7,0.076328116,451,8
1,4,0.002722014,2,2.500003263,2,3,0.182136291,682,7
0,4,-0.003758738,1,1.763352689,2,7,0.152213168,478,8
0,2,-0.005428551,1,2.291612762,3,8,0.078752868,346,3
1,5,-0.0064411,1,2.698813478,1,3,0.217326944,544,2
0,6,-0.009652781,1,1.528163751,1,2,0.09682131,322,8
0,17,-0.003249258,3,2.80797258,0,8,0.102496983,348,6
0,12,-0.000964669,3,1.994877511,1,4,0.047077016,351,4
1,8,-0.008452932,1,2.29467426,6,4,0.338696896,431,9
1,2,-0.00902783,4,2.646604434,4,6,0.124284076,457,9
0,13,-0.014598523,1,1.619329309,1,6,0.079725597,423,3
0,3,-0.013485062,1,1.61151875,1,5,0.158675003,423,2
1,6,-0.011225832,1,1.955945931,2,6,0.339499645,465,4
0,8,0.000699561,2,1.943823486,4,5,0.194085578,545,4
0,14,-0.004075758,3,2.123701536,3,3,0.128116356,362,4
1,10,0.003179169,7,2.750561864,5,8,0.211896047,402,9
1,7,-0.003154536,4,3.034540417,5,8,0.394646471,474,9
0,12,-0.01382071,3,1.81191214,2,5,0.181662353,537,7
0,8,-0.005342398,3,1.562148036,4,8,0.111199476,374,3
1,8,0.00530492,2,2.67708602,1,5,0.176909295,633,8
0,15,0.000368776,3,3.332127754,6,3,0.077784077,421,4
0,2,-0.006948928,1,1.350679418,2,1,0.120190593,300,4
0,5,-0.00699326,1,1.737741695,3,5,0.102964177,351,5
0,9,-0.003865454,3,2.064797573,1,4,0.079902596,408,3
1,5,0.001681494,2,2.291316844,0,3,0.106897478,399,5
0,12,-0.007213087,2,1.670222741,3,4,0.154525362,474,2
0,5,0.001753411,3,2.046249738,2,7,0.190858893,397,2
0,10,0.015699314,5,2.253383472,3,5,0.297422388,490,4
0,7,-0.013125655,1,1.409398727,0,4,0.06931607,196,4
0,10,0.001963429,2,3.235266695,2,6,0.340856909,569,6
0,4,-0.005029395,1,1.864840153,3,5,0.146652458,461,7
0,18,0.00646057,2,2.438761184,4,6,0.121286762,356,4
0,3,-0.005270059,1,1.200123828,1,7,0.246056302,481,6
0,4,0.002790491,5,1.332061123,2,9,0.083058453,378,9
1,5,-0.000202283,3,1.78339681,4,3,0.429671544,303,8
0,17,-0.009964316,1,2.247098491,2,6,0.261506385,448,8
0,5,-0.005156339,1,1.59276406,0,5,0.089408664,422,4
0,5,-0.009080268,4,2.051077817,0,3,0.098478889,234,3
1,16,-0.007617162,3,2.518970859,5,7,0.439570158,496,8
0,24,-0.003363204,2,1.599015949,4,7,0.229850772,418,7
1,8,0.001209874,7,2.823290241,7,9,0.548470266,555,2
0,12,0.010430852,1,1.47043214,2,4,0.082593202,425,6
1,11,0.001342364,1,1.735486306,0,7,0.08531314,382,8
0,7,-0.011097466,4,2.419528121,0,5,0.153664186,440,7
0,14,-0.006413049,3,2.454273228,2,9,0.062556747,401,4
0,6,0.000125985,3,2.281573132,4,3,0.111274931,630,6
1,11,0.001395352,7,1.613834031,5,6,0.143685804,605,8
0,4,-0.003128264,5,1.826250293,4,2,0.11280267,383,5
1,16,-0.001229813,6,2.294749344,7,5,0.463440541,607,8
0,9,-0.001703438,4,1.714693099,3,9,0.256533935,535,8
0,3,-0.012097262,1,1.438177238,0,9,0.121586224,380,2
0,5,-0.008517046,2,1.791001194,0,6,0.107039692,205,5
1,8,0.004474003,6,2.995487356,5,6,0.506948095,458,6
1,6,-0.008105131,3,2.287330734,4,7,0.084275315,541,6
0,8,-0.002149049,5,1.536453043,2,5,0.328876503,346,8
1,3,-0.012730332,1,1.746298764,0,2,0.066805487,248,3
0,8,-0.007905994,1,1.458851838,1,3,0.131025155,325,3
0,15,0.002047194,3,1.677416868,3,6,0.225892926,259,5
1,10,-0.001326776,2,2.99589351,3,6,0.486644458,487,9
0,9,-0.001913173,1,1.763996991,2,2,0.079510747,462,5
0,7,-0.006076391,2,1.443087217,0,5,0.078885597,358,3
0,2,-0.007980696,2,2.505930048,0,8,0.136579342,415,3
0,4,-0.008668444,1,2.036300277,0,4,0.071736111,386,6
0,8,0.00059336,3,1.259880281,2,8,0.167633055,386,6
0,7,-0.009426471,1,2.383279734,3,5,0.091383039,645,4
0,9,-0.003350337,1,2.069937475,3,7,0.090245019,429,4
0,9,0.003001285,6,1.897864348,2,7,0.201691167,507,9
1,10,0.001076409,4,2.829749075,5,4,0.110752728,404,3
0,4,-0.008800135,1,1.282370005,1,5,0.119670943,429,4
0,17,0.002045865,4,1.540131312,5,5,0.152794928,328,8
0,4,-0.003214759,4,1.550151871,1,6,0.099675144,502,5
0,14,-0.006496226,1,1.598430765,1,5,0.212782752,502,4
0,5,-0.000916084,1,2.558947464,4,7,0.429004893,438,9
0,11,-0.004834898,4,2.439288965,3,6,0.246476475,448,6
0,19,-0.001127766,3,2.854734165,3,4,0.166085866,457,5
1,4,0.001243706,3,2.382075404,3,4,0.090108661,399,8
1,12,-0.005464928,6,2.837630291,1,3,0.319925871,635,4
0,2,-0.006921406,1,1.659015567,1,3,0.083693112,434,3
0,5,-0.004398636,2,1.632249345,6,9,0.347806043,328,5
0,7,-0.00823271,1,2.726161057,4,8,0.174888445,610,6
0,6,-0.006149801,3,1.412709573,1,3,0.092593046,351,7
0,3,-0.006546997,1,2.291232583,1,3,0.202175929,276,3
0,7,-0.005087253,2,1.773800872,2,9,0.357624724,521,5
0,7,-0.001407883,2,2.037489642,2,2,0.168493006,311,7
1,6,-0.005501312,2,2.379265427,0,8,0.095463406,379,5
0,9,-0.00092541,2,1.835078168,1,7,0.110581247,342,7
1,3,0.006252264,1,1.634298775,1,6,0.179398402,466,4
1,12,0.004038091,3,2.157926821,3,5,0.222045432,417,8
0,2,-0.009203568,3,1.477191328,3,5,0.06259402,335,7
0,7,-0.015476098,1,1.371025306,0,5,0.071082356,298,4
0,6,-0.008596991,1,1.493993802,0,2,0.076842335,415,5
0,12,-0.00913432,2,0.819936077,2,5,0.056894857,299,5
0,5,-0.011872519,1,1.981753394,1,4,0.126993953,256,7
0,16,0.002541194,3,2.583888517,4,9,0.062915061,467,5
0,8,-0.004957337,5,2.591552281,2,8,0.135402481,610,3
1,14,0.003018887,4,2.716595628,8,9,0.199800432,599,5
0,2,-0.008119004,2,2.26187882,5,8,0.0887966,507,7
0,14,-0.008109754,4,1.914138694,2,8,0.164663174,369,9
0,5,-0.002858147,3,1.535950082,3,1,0.202117984,389,3
0,9,0.002075017,2,1.946239928,4,8,0.26430651,330,7
1,3,-0.003987762,3,1.293292341,5,5,0.101906124,302,6
0,12,-0.006428386,4,2.759731124,2,4,0.119058771,504,7
0,13,-0.002839992,5,2.293750304,1,8,0.178624037,500,8
0,7,-0.005088471,1,1.508439278,2,4,0.102377619,215,7
1,15,-0.007218467,1,1.259930627,0,3,0.079296483,390,3
1,7,-0.00831608,2,2.33865466,1,9,0.136065966,438,7
0,6,-0.006852977,1,1.785999061,2,6,0.057013277,266,4
0,4,-0.006391833,1,2.389132809,2,4,0.142943727,311,8
0,16,0.000861249,2,2.233712027,3,6,0.221259042,330,4
0,14,-0.000189764,5,2.094742213,1,9,0.143879052,456,6
1,17,0.00477131,2,1.87594494,4,7,0.308009287,598,9
1,5,-0.003916713,1,1.964670484,1,5,0.079037694,450,8
0,7,-0.008093321,1,2.277881165,1,3,0.135828331,461,4
1,11,0.002306273,3,2.592778568,3,9,0.180935944,561,9
0,6,-0.009897746,1,1.610610914,1,8,0.098325779,192,8
0,8,-0.00921157,3,1.778192722,2,3,0.12570338,462,6
0,14,0.001648216,5,2.409540624,5,6,0.196662287,518,3
1,13,-0.001265144,4,1.451838872,2,9,0.169270794,319,5
1,15,0.000251747,7,2.09754795,7,6,0.237855917,622,7
1,13,-0.000179787,3,2.582812887,4,9,0.187773229,433,9
0,6,-0.001423653,1,2.626666181,4,6,0.121189543,469,5
0,5,-0.006736527,1,2.149028877,1,3,0.137634325,417,3
1,10,-0.009534274,1,2.017877351,3,3,0.238280147,343,8
1,3,-0.003771254,1,2.037795109,4,7,0.062036257,361,6
0,6,-0.009991446,4,2.393950797,2,6,0.133607568,457,9
0,11,-0.002120924,1,3.013417513,3,6,0.193418959,566,3
0,2,0.001560551,3,2.271935393,3,4,0.154538255,449,4
0,2,-0.006237272,2,1.870444002,4,5,0.090758482,206,3
1,11,-0.001313468,4,3.371985496,4,9,0.183790823,623,5
0,5,0.000627834,3,1.930073997,2,2,0.150532848,372,4
0,13,-0.008939951,1,1.710734459,2,8,0.065932849,446,5
1,5,0.004866895,3,1.950115143,0,3,0.07983447,447,4
1,12,-0.001998216,1,2.458281841,2,3,0.067133383,203,8
0,5,-0.005439859,1,1.904802604,0,6,0.222958546,425,6
1,6,-0.007380906,5,3.115504569,3,6,0.280554298,392,7
0,14,-0.014044262,1,1.836596881,0,7,0.18807213,428,5
0,14,-0.001753646,6,2.040985623,3,7,0.184251112,560,8
0,8,-0.01226975,3,1.837026707,2,3,0.138163049,424,7
0,6,-0.002296425,3,2.613434098,0,8,0.231918544,411,5
0,8,-0.012510379,4,2.087214762,2,1,0.17392971,472,3
0,4,-0.003187331,3,2.514793814,1,4,0.158109259,523,3
0,7,-0.004895049,2,1.013260026,2,2,0.135958962,454,4
0,9,-0.000999327,1,1.515517131,1,6,0.0545183,334,4
0,16,0.009191944,8,3.639331638,6,7,0.260602966,576,9
1,8,-0.00560931,1,1.630608889,0,6,0.196057431,384,4
0,2,-0.000152736,1,1.515825583,1,6,0.12841495,474,3
0,19,-0.003340269,1,1.669279033,2,7,0.182491454,232,6
0,11,-0.002911327,2,2.185325306,4,8,0.320649688,200,6
0,12,-0.004002919,4,1.72187814,2,3,0.109654039,408,4
1,21,0.005894625,3,3.16544016,4,6,0.203321191,492,8
0,5,-0.010184241,1,2.6550842,3,6,0.088998196,385,6
1,17,-0.006130792,5,2.884241447,3,9,0.300970336,537,7
0,11,-0.002426964,1,2.305124313,1,4,0.18162947,366,6
0,11,0.002074531,1,1.361768097,0,3,0.228398671,436,3
0,6,-0.004751893,1,1.417263954,1,8,0.141540324,422,4
0,6,-0.011294004,1,1.747640068,2,7,0.086029266,503,5
0,7,0.003918521,3,2.98593416,2,3,0.502169036,590,7
0,5,-0.00150831,1,2.338567323,0,8,0.21922673,346,6
0,4,-0.008633056,1,1.577496455,0,4,0.049716936,475,1
0,7,-0.011305353,1,1.916624948,3,2,0.11835335,526,3
1,11,0.005095408,5,1.124702697,5,4,0.14687815,304,7
1,10,-0.003906362,4,2.539520807,4,7,0.299514276,457,5
1,20,0.002921614,4,2.368939721,8,9,0.335313391,497,6
0,14,0.006013196,6,1.963955102,1,7,0.121322707,500,7
0,3,0.005386081,1,1.773614067,1,5,0.135663675,419,5
1,8,0.006415768,7,2.689682641,1,8,0.096511442,653,5
0,6,-0.001182611,1,2.890521483,3,5,0.262055613,547,3
0,12,-0.005330846,2,1.439653548,0,4,0.127743839,416,7
1,8,-0.006370637,2,1.684840228,3,7,0.284157298,422,5
0,4,-0.005878676,1,2.618787623,2,7,0.100123653,468,2
0,10,-0.008086545,1,2.102624888,2,6,0.138814043,324,5
1,8,-0.005090673,6,1.964435979,3,8,0.266520174,339,5
1,9,-0.003302356,3,3.236113222,4,7,0.192689664,603,6
0,11,-0.003846168,1,1.877918197,0,6,0.167633511,437,5
0,8,0.003255742,7,2.422711412,5,9,0.19350768,728,6
0,15,0.007215706,2,2.294249731,4,7,0.345713417,528,8
0,10,-0.004359004,1,1.954702598,3,4,0.058307518,434,3
0,5,-0.003874725,2,2.010307829,1,9,0.164491047,416,9
0,5,-0.001759295,6,2.876795582,2,4,0.052152618,477,5
1,11,0.005286965,6,3.041362343,6,6,0.226866419,543,9
0,12,-0.002829453,1,2.299115649,2,4,0.127021043,482,4
0,10,-0.014353908,5,1.387301354,3,4,0.193492585,283,4
0,12,-0.00671326,5,2.256340926,5,9,0.236942661,370,8
1,7,0.006751919,1,2.184741634,5,4,0.189184061,441,8
0,6,-0.009762776,1,1.620332942,0,4,0.082850377,328,3
1,5,-0.004710312,1,2.872828915,4,8,0.213140595,451,5
1,10,-0.004324921,6,2.344780614,3,6,0.171667251,497,3
0,6,-0.003263311,4,2.050789746,4,4,0.0868513,467,5
0,10,-0.009184001,1,1.584229945,0,3,0.091772813,311,3
0,8,-0.001318832,2,1.72952593,0,7,0.105571551,465,5
1,9,-0.004939099,5,2.664046311,4,8,0.134619383,400,9
0,5,-0.006785682,1,1.635103559,2,7,0.206253359,390,5
0,18,-0.006250618,7,2.210574319,2,6,0.158506106,433,8
0,12,-0.002975055,2,2.977218196,4,4,0.135790543,433,4
1,11,0.001440351,3,2.693299581,1,4,0.239194154,383,7
0,10,-0.00220144,2,2.163160126,1,5,0.10166389,473,5
0,3,-0.006695415,1,1.102559808,1,4,0.100115442,310,4
1,9,-0.002126625,5,2.062694718,4,6,0.180282583,429,6
1,6,0.003428779,3,2.968560844,4,6,0.283953773,358,6
0,7,-0.002513028,1,0.874082187,3,3,0.034039144,254,2
0,3,-0.01427846,2,1.909365667,3,9,0.058310473,328,2
0,9,-0.003593394,1,2.803205856,0,4,0.089100288,619,6
0,4,-0.00794321,1,2.527055729,3,4,0.098208687,343,3
0,10,-0.005354194,6,3.349779944,3,8,0.412202593,673,9
0,10,-0.010375195,2,2.183425955,2,5,0.091211225,282,4
0,6,0.007229619,5,2.314214447,2,8,0.187135085,451,5
0,4,-0.013550417,1,1.676287706,0,4,0.063405817,398,5
0,4,-0.003644005,2,2.578714821,3,6,0.334036071,494,7
1,12,0.001516795,4,2.267038864,3,6,0.130931091,449,5
0,6,-0.001260854,1,2.437494727,4,5,0.290406131,440,4
0,10,-0.000867032,3,1.966538538,3,7,0.130647356,315,6
0,11,-0.002950231,3,1.848307076,4,4,0.203361325,519,9
0,12,-0.004484564,4,2.416470476,4,4,0.134747544,468,5
0,4,-0.000512862,2,2.348007549,0,3,0.11203955,435,3
0,6,-0.006310891,1,1.33975771,2,7,0.07606964,480,4
0,9,-0.007324816,2,1.282604282,3,6,0.144749369,423,8
0,9,-0.003383652,1,1.008470311,4,7,0.148110748,454,9
0,17,0.007416791,1,2.78757168,7,5,0.118846603,473,4
1,9,-0.001187791,6,2.866802191,4,6,0.2001989,469,6
0,11,-0.003978075,1,1.188260991,0,3,0.068843655,253,4
0,4,-0.010998269,1,1.471025958,2,5,0.09557743,273,7
0,13,0.0011308,3,2.823911572,4,6,0.257412288,536,7
0,13,-0.007341166,3,2.887029161,1,4,0.169558112,146,5
0,4,-0.011172293,1,1.154453018,0,5,0.060108584,414,1
0,8,-0.001951195,5,2.296835989,2,6,0.060271697,346,5
0,6,-0.004890469,2,1.898504011,1,7,0.075783983,385,3
1,12,-0.004999632,6,2.540416549,6,6,0.480601556,566,8
0,7,9.53E-05,4,2.159633763,3,9,0.102129594,366,6
1,12,-0.003774222,2,2.432228679,2,5,0.183350859,484,4
0,14,0.006489541,2,2.90684128,4,8,0.127032523,473,5
0,16,-0.007587151,3,2.637673036,1,7,0.09816336,417,7
0,9,-0.007395671,2,1.48544272,3,6,0.145371273,282,5
1,6,0.002880319,2,2.260664714,3,8,0.09783506,520,6
0,7,-0.011105661,4,1.865134386,3,6,0.163018553,522,6
1,8,-0.002085764,2,1.952939049,1,4,0.140394234,453,9
0,11,-0.002700874,3,2.558850871,2,4,0.119132135,392,4
0,11,-0.007502736,2,2.977658332,6,9,0.273894404,445,6
0,12,-0.008424513,1,2.648422955,3,7,0.110688344,200,8
1,9,-0.006188497,2,1.739114997,2,7,0.148262678,335,4
0,6,-0.007450508,3,1.494867701,1,2,0.126070319,176,5
1,8,-0.004385838,1,1.625323281,3,7,0.170311091,484,2
1,12,-0.00119526,4,1.458275324,5,5,0.172986811,406,8
0,10,-0.012342582,1,1.589822891,0,7,0.104874158,309,4
0,8,-0.005936657,2,1.681846034,3,4,0.146410612,390,6
0,13,0.001165227,2,1.8630347,3,7,0.130938049,487,5
0,4,-0.001174246,5,1.892145128,5,4,0.09239465,449,6
0,2,-0.000292514,1,1.515751063,0,5,0.129923882,485,8
0,6,-0.004807591,4,2.147156304,0,2,0.125379395,483,2
0,7,-0.00880515,1,2.209440319,0,4,0.130577867,439,9
0,14,-0.00646863,1,1.589574225,1,4,0.086573821,401,2
0,13,-0.006715272,2,2.07935498,3,6,0.223463454,461,4
0,7,0.004723819,3,2.637737834,7,5,0.322264048,647,8
1,12,-0.013616056,5,2.704173559,2,8,0.075018651,396,5
0,4,-0.008963623,5,1.584858403,4,4,0.197791758,453,4
0,5,-0.013363242,2,2.500943502,1,8,0.133805311,196,6
1,5,0.002235855,7,2.013891244,3,8,0.259244349,510,4
0,9,-0.001584335,2,2.23288852,3,6,0.353047231,340,7
1,9,-0.004309543,2,1.550631087,1,3,0.061328642,344,5
0,9,-0.012649757,2,1.602605992,3,7,0.035279472,409,5
0,4,-0.001777935,1,2.414074853,4,7,0.41719313,592,6
0,3,-0.006270234,2,2.232808527,1,4,0.104198887,384,4
0,3,-0.007488521,1,0.917972582,0,4,0.014973443,231,5
1,7,0.002304127,6,2.909841698,4,5,0.154418237,532,5
0,7,-0.021607705,3,0.553077574,2,5,0.065522831,401,3
1,4,-0.003070365,5,3.045932478,3,7,0.167947981,322,5
1,11,-0.017394936,1,2.579952021,3,5,0.194321793,481,5
0,20,-0.003400261,4,2.076331012,3,6,0.119951799,430,7
0,3,-0.0018091,4,1.640062754,4,8,0.133829398,320,5
0,6,-0.003777653,1,1.931642408,3,5,0.153318895,306,2
1,16,0.006537357,4,2.897419286,4,8,0.205533673,727,4
0,2,-0.009568542,2,2.949674112,4,8,0.102341193,434,8
0,8,-0.006081524,1,1.522211554,2,2,0.242362893,305,5
0,11,0.009919667,1,1.162708732,0,5,0.1265467,424,5
1,4,-0.007709106,3,2.315061617,1,7,0.12097137,264,8
0,6,-0.008359571,1,1.32357733,1,2,0.11134651,413,3
0,9,0.009270338,3,2.532628658,4,9,0.133555706,316,9
0,15,0.000158477,1,2.974185503,3,5,0.091714565,573,7
0,11,0.004327732,1,1.843869397,0,6,0.16428479,352,3
0,13,-0.002497629,1,1.742098187,1,5,0.158558424,477,8
0,6,-0.009682139,2,1.911951901,3,3,0.114986834,427,5
0,3,-0.008688062,1,1.800919211,1,6,0.068259741,346,3
0,3,-0.01359071,3,1.599594157,2,5,0.123975694,215,9
0,4,-0.000450406,2,2.04550061,1,3,0.147367617,321,6
0,10,-0.002340694,2,2.285239021,3,4,0.118573192,382,5
0,9,-0.003315022,1,2.09624823,3,5,0.130985402,391,5
1,9,-0.000531785,2,2.593880645,3,5,0.093858525,527,4
0,3,-0.007526135,3,1.309179864,0,4,0.092164806,347,5
0,8,0.001787808,1,3.393410473,3,7,0.475764802,360,6
0,4,-0.010187485,2,1.680033841,3,5,0.119331808,365,8
0,15,-0.005816876,6,2.2892972,2,8,0.172620582,334,6
1,8,0.00237696,2,2.29735059,2,8,0.159923542,330,8
0,14,-0.005598149,3,1.970000438,3,4,0.122159631,410,9
0,5,0.005648421,5,2.082553062,2,8,0.22132615,539,5
1,9,0.003634346,2,1.299304699,1,3,0.201585238,490,7
0,11,-0.002551204,1,2.405068805,3,4,0.209607841,468,6
0,9,-0.005288374,4,1.869770673,1,7,0.199067422,367,9
0,11,-0.001895077,4,1.696448106,4,9,0.27424709,442,9
0,9,-0.006122506,6,3.139816554,4,3,0.259536827,370,6
0,9,-0.002013784,3,2.043651152,1,3,0.155684009,443,7
1,5,-0.001596773,5,2.71534557,4,3,0.462535743,462,7
0,4,-0.007107691,1,1.069774449,0,6,0.220573787,445,3
1,16,0.008929989,5,2.607724016,5,6,0.370483101,652,9
1,9,0.002383231,3,2.803034312,2,3,0.218623192,498,7
1,6,-0.006623765,2,2.271170631,3,4,0.130959334,388,5
0,4,-0.006334578,4,2.48447562,1,4,0.050753113,434,6
0,3,-0.004951852,4,1.88511367,2,7,0.134176793,397,8
0,10,0.00447109,3,2.319892938,1,5,0.164426674,505,7
1,4,-0.006926487,3,2.357647558,4,6,0.163873604,371,7
0,21,-0.001094909,1,2.599428815,1,5,0.10558403,430,4
1,15,0.002043007,1,1.604942283,6,8,0.348349626,455,6
0,9,-0.000181267,3,2.888345559,5,6,0.275028422,404,6
0,11,-0.007809776,1,1.436555365,3,3,0.079445925,281,9
1,10,0.001397639,1,1.631177784,0,6,0.136313532,262,6
1,13,-0.003470771,4,1.567605626,4,4,0.184964202,331,7
1,8,-0.011425911,3,2.283083312,0,7,0.197813811,508,5
1,10,-0.00435235,1,3.084706175,0,3,0.084148512,163,5
0,7,0.003216243,5,2.322561851,2,6,0.151565467,396,7
0,8,-0.006258541,1,2.113880154,4,4,0.097173079,361,3
1,18,-0.000423656,3,2.383806796,4,5,0.22689401,591,7
1,17,-0.000578826,4,2.840936877,6,7,0.188407989,609,7
0,2,-0.014244349,1,1.494660337,0,5,0.029839292,524,5
0,11,-0.003598209,5,1.964312603,3,6,0.248038956,345,5
1,14,-0.002006893,4,2.434053823,4,7,0.152370237,597,4
0,17,0.001444066,4,2.280149125,4,7,0.315785322,515,5
1,9,0.006166296,4,2.205864077,6,8,0.16124126,565,7
0,6,-0.003219755,1,2.047737695,6,3,0.105755545,344,4
0,13,-0.00319779,2,2.58874119,0,7,0.10362919,464,3
0,3,0.001414562,1,1.975748514,0,3,0.099913622,392,9
0,12,0.002902143,3,1.492119208,0,5,0.08968899,564,8
1,9,-0.001258995,7,1.935241586,9,6,0.476778194,440,9
0,9,-0.013325505,1,1.521838905,3,7,0.146436711,495,6
0,15,7.42E-05,1,2.95724259,4,7,0.211933301,450,8
0,2,-0.006019147,1,1.145356285,2,7,0.063210891,458,7
0,4,0.000139083,4,1.74181733,0,8,0.091303638,241,8
0,4,0.002193414,3,1.719119532,1,7,0.054951069,434,3
0,9,0.006352757,1,1.134772987,1,5,0.162153321,433,5
0,3,0.000412293,1,1.579923115,2,6,0.106624658,289,4
0,13,8.32E-05,3,2.341127363,6,7,0.237580415,481,5
0,11,-0.002734487,1,3.022855272,3,5,0.194198164,398,3
1,11,0.004608836,4,2.182482581,7,4,0.245932234,376,8
0,9,-0.006700868,2,1.553981344,3,6,0.115669372,538,7
0,12,0.002108967,3,3.233014711,4,4,0.100698566,498,8
0,11,0.002287531,1,2.500893982,3,5,0.194304951,540,8
0,8,-0.00584208,1,2.172208851,2,4,0.119639383,364,8
0,4,-0.007551526,3,1.492722647,2,5,0.154848177,411,5
0,11,-0.008360953,3,2.342759056,0,7,0.077678964,289,6
1,9,-0.003272996,3,1.856671654,1,6,0.103602665,437,6
0,10,-0.000405433,6,2.936133694,5,7,0.291901084,614,8
0,21,0.003149652,5,3.166973846,4,8,0.379455196,624,8
1,12,0.00263629,1,2.195053745,0,7,0.166638242,357,8
0,2,-0.006372957,1,1.176002657,0,3,0.067143013,359,2
0,18,-0.004176935,6,2.720481667,2,9,0.126905517,562,9
1,23,0.010773425,3,2.58619119,0,8,0.417436953,621,5
0,4,-0.011780891,1,1.70382817,0,8,0.147018551,425,2
0,9,-0.00218555,5,2.157597805,1,5,0.121286203,348,6
1,22,-0.000211007,4,2.644883344,2,8,0.15298778,587,9
0,7,-0.005600622,1,1.831863753,4,5,0.084162546,678,4
1,12,-0.004907956,3,2.337011149,2,5,0.197750371,585,7
0,15,-0.001281669,1,2.189643246,1,6,0.140975758,252,2
1,4,-0.014591739,4,2.499738623,3,6,0.072198997,384,6
1,7,0.006734428,5,2.188211987,4,7,0.201682203,252,8
0,13,-9.14E-05,2,1.83840608,2,3,0.151007761,576,5
0,14,-0.006982199,4,2.469166564,2,3,0.051703279,285,4
1,7,-0.000865784,5,1.953565448,3,4,0.186022524,529,8
0,5,0.002137571,5,1.838900985,2,7,0.048133313,395,5
0,3,-0.001332213,3,2.600117838,3,5,0.203708548,479,8
0,7,-0.017883537,2,1.822737203,0,4,0.095830087,220,3
1,18,-0.001574907,4,2.500954101,5,6,0.300631243,458,9
0,3,-0.007975483,2,2.040176911,2,4,0.056660751,264,3
0,6,-0.0028655,5,1.844760354,3,8,0.09604599,422,2
1,12,-0.003429582,3,2.733071918,0,4,0.108502785,525,5
0,7,-0.008665319,5,1.160197158,3,3,0.106264835,406,3
0,13,0.005592534,2,2.221018929,3,7,0.12135669,536,7
0,8,-0.001991405,1,1.041106711,2,7,0.190260506,469,3
0,4,-0.01159226,2,1.650234669,0,5,0.077550105,379,4
1,4,-0.004399355,4,2.638009832,2,4,0.195913422,339,6
0,8,0.002206138,1,2.565770374,1,3,0.10057884,358,7
0,9,-0.005834114,1,2.190672545,0,9,0.068853045,257,3
0,2,-0.008868784,1,1.473255393,2,6,0.074573376,414,2
0,3,-0.001474219,2,2.692545538,4,8,0.076720765,388,2
0,7,-0.017739218,4,1.685679428,0,6,0.109954603,360,3
0,12,0.001957761,1,2.442533816,2,9,0.143822177,452,6
0,3,-0.010749219,1,1.114059149,0,3,0.060295815,376,2
0,4,-0.006982669,5,1.570701901,0,5,0.1327042,477,5
0,10,0.005392309,4,2.980758774,3,8,0.300882117,434,7
1,7,-0.004094295,1,2.253940044,4,7,0.307684745,545,9
0,6,-0.003172043,1,1.800029753,3,3,0.112281438,419,4
0,5,-0.006539501,1,0.582916894,2,4,0.109727062,193,4
0,4,-0.013962809,1,0.640056736,1,5,0.050923358,252,2
1,7,-0.002259241,2,1.953221501,6,7,0.218592198,400,5
0,8,-0.001380178,1,1.965125346,1,4,0.135433179,346,6
1,17,0.002508021,7,2.846795766,4,5,0.327073898,419,9
0,7,-0.007422458,5,1.924865493,0,4,0.165721796,530,5
1,11,-0.005854951,1,1.978435538,3,6,0.052311648,284,5
0,10,-0.005316348,1,2.009117724,2,4,0.076862995,362,3
1,7,-0.003652026,4,2.803607145,2,4,0.132884896,343,5
1,7,-0.00104748,3,2.435117323,3,5,0.162562918,687,7
0,5,-0.012692982,2,0.667107919,2,4,0.053828336,244,4
0,8,-0.006589499,4,2.851486335,1,5,0.430656342,262,2
0,2,-0.003163669,1,1.722300777,2,4,0.078592809,590,5
1,13,0.001451685,2,2.484722768,3,5,0.253275535,382,5
