"DATE","GBPUSD","EURUSD","USDJPY","VOL","OIL","SP500","INTO_USD","NUM_FAILS"
"18/01/1991 00:00",1.936,1.383891503,133,0.13424808,19.25,333.9,3088,7
"22/01/1991 00:00",1.9455,1.392951665,131.9,0.136220688,21.88,329.85,-224,6
"23/01/1991 00:00",1.9485,1.396063102,132.35,0.134452144,22.04,331.4,-1875,2
"24/01/1991 00:00",1.9665,1.408450704,131.85,0.135533008,21.71,336.8,-1007,8
"25/01/1991 00:00",1.9595,1.401148942,132.1,0.135775888,21.35,337.9,-1487,5
"28/01/1991 00:00",1.966,1.402721279,132.2,0.135818096,20.96,336.75,-2596,1
"29/01/1991 00:00",1.9725,1.406271973,131.35,0.135997152,21.85,336.7,-2894,2
"30/01/1991 00:00",1.9515,1.394505648,132.1,0.137971824,20.97,342.25,-1733,8
"31/01/1991 00:00",1.959,1.406865504,131.8,0.140157152,21.54,344.65,-399,8
"01/02/1991 00:00",1.979,1.421060111,131.45,0.14307144,21.34,343.4,-2172,9
"04/02/1991 00:00",1.978,1.423284942,130.95,0.142791792,21.14,348.95,-1120,1
"05/02/1991 00:00",1.9845,1.427347987,129.85,0.139177504,20.66,352.8,-980,2
"06/02/1991 00:00",1.998,1.435956347,128.35,0.125646832,21.49,359.85,-1105,5
"07/02/1991 00:00",1.9975,1.437194596,127.8,0.122599376,21.22,357.9,-758,0
"08/02/1991 00:00",1.987,1.431229426,128,0.12354136,21.92,360.7,-924,4
"11/02/1991 00:00",1.9945,1.437607821,127.75,0.1140348,22.47,369.9,-650,4
"12/02/1991 00:00",1.993,1.435956347,128,0.11400304,22.93,366.3,-683,1
"13/02/1991 00:00",1.9955,1.432870039,129.05,0.114163344,22.56,370.25,-651,2
"14/02/1991 00:00",1.9845,1.42612664,129.25,0.115323152,22.32,365.35,-1384,4
"15/02/1991 00:00",1.9715,1.41382723,130.2,0.116095136,20.88,369.45,-2535,8
"19/02/1991 00:00",1.9562,1.403508772,131.15,0.105123024,20.07,370.15,-446,7
"20/02/1991 00:00",1.9485,1.396063102,131.65,0.103208816,19.55,366.5,78,5
"21/02/1991 00:00",1.958,1.40193467,131.15,0.099571184,18.5,365.9,2724,4
"22/02/1991 00:00",1.9525,1.39586823,131.75,0.100749184,17.91,366.85,2392,4
"25/02/1991 00:00",1.9255,1.373626374,133.3,0.109629344,17.94,368.05,1340,16
"26/02/1991 00:00",1.9155,1.370238421,133.45,0.109978544,18.37,363.8,1860,2
"27/02/1991 00:00",1.9165,1.373626374,132.25,0.109926288,18.86,369.1,916,2
"28/02/1991 00:00",1.9135,1.370989855,132.9,0.09736696,19.16,366.8,1642,1
"01/03/1991 00:00",1.902,1.36239782,134.35,0.096368736,19.38,371.25,2542,6
"04/03/1991 00:00",1.898,1.361099769,135.3,0.0915316,20.25,369.65,2614,0
"05/03/1991 00:00",1.905,1.366120219,135.1,0.092252224,20.43,377.35,2598,3
"06/03/1991 00:00",1.885,1.351168761,136.6,0.096605072,19.73,376.6,3090,11
"07/03/1991 00:00",1.889,1.352447931,135.7,0.092094992,19.42,375.65,3071,0
"08/03/1991 00:00",1.8725,1.337077149,136.35,0.096104496,19.31,378.9,3151,11
"11/03/1991 00:00",1.8565,1.326435867,137.85,0.097535424,18.99,377,3371,8
"12/03/1991 00:00",1.859,1.329787234,136.4,0.097533552,19.68,374.2,3320,2
"13/03/1991 00:00",1.854,1.323977228,136.5,0.095846208,20.45,379.05,3373,4
"14/03/1991 00:00",1.8555,1.324152542,135.95,0.090617712,20.27,376.95,3277,0
"15/03/1991 00:00",1.8335,1.308729224,137,0.087284768,20.01,375.55,3347,11
"18/03/1991 00:00",1.7905,1.281558375,138.7,0.101195008,19.76,376,3610,21
"19/03/1991 00:00",1.775,1.269518852,137.85,0.100757664,20.61,370,3713,9
"20/03/1991 00:00",1.781,1.270809506,138.65,0.097417296,20.05,371.4,3608,1
"21/03/1991 00:00",1.7915,1.276487107,137.9,0.099567712,20.49,369.65,3597,4
"22/03/1991 00:00",1.7945,1.275510204,136.95,0.09999816,20.1,371.2,3548,0
"25/03/1991 00:00",1.765,1.254390366,138.4,0.103543152,19.62,372.85,3563,16
"26/03/1991 00:00",1.7475,1.234567901,138.25,0.10816304,19.76,379.7,3699,16
"27/03/1991 00:00",1.7365,1.224140042,139.2,0.108253184,19.41,378.55,104,8
"28/03/1991 00:00",1.7385,1.225340032,141.35,0.109768384,19.63,376.25,3766,0
"02/04/1991 00:00",1.7625,1.241464929,139.1,0.121233792,19.7,382.05,3515,12
"03/04/1991 00:00",1.777,1.253289886,137.4,0.12775056,19.47,380.65,3335,9
"04/04/1991 00:00",1.779,1.254075746,136.2,0.128371488,19.98,382,3389,0
"05/04/1991 00:00",1.781,1.253446979,136.35,0.128623664,19.96,377.4,3186,0
"08/04/1991 00:00",1.7676,1.241310824,137,0.127608576,20.31,381.1,3369,9
"09/04/1991 00:00",1.7855,1.252661907,135.8,0.13326176,20.26,375.6,3024,9
"10/04/1991 00:00",1.7811,1.249687578,136.3,0.127858304,21.05,375.8,2895,2
"11/04/1991 00:00",1.792,1.256123603,135.75,0.130127312,20.89,381.1,2767,5
"12/04/1991 00:00",1.781,1.249531426,135.85,0.129268976,21.48,382.4,2852,5
"15/04/1991 00:00",1.796,1.258336479,134.05,0.132619616,21.91,382.4,2573,6
"16/04/1991 00:00",1.7885,1.259445844,134.9,0.13263672,21.64,389.15,2103,0
"17/04/1991 00:00",1.788,1.259287243,136.1,0.132750416,21.71,392.15,3705,0
"18/04/1991 00:00",1.7755,1.246261216,136.65,0.133247408,21.08,390.75,3646,10
"19/04/1991 00:00",1.7255,1.211093618,138.25,0.15124536,21.13,386.35,2495,29
"22/04/1991 00:00",1.6935,1.190334484,139.4,0.155671536,21.32,383.3,3145,17
"23/04/1991 00:00",1.7105,1.204383958,137.85,0.16086768,20.88,382.75,2946,11
"24/04/1991 00:00",1.702,1.204674136,137.85,0.160628992,20.94,383.75,2438,0
"25/04/1991 00:00",1.689,1.199040767,137.75,0.15973576,21.15,380.2,2104,4
"26/04/1991 00:00",1.686,1.19760479,138.2,0.159842656,21.28,380.1,1719,1
"29/04/1991 00:00",1.672,1.183431953,138.4,0.161391888,21.26,375.45,2369,11
"30/04/1991 00:00",1.7205,1.219214826,136.55,0.186832016,20.96,375.9,1363,29
"01/05/1991 00:00",1.737,1.233654083,136.85,0.182467408,21.25,381.6,1192,11
"02/05/1991 00:00",1.715,1.21610118,138.3,0.184943392,21.17,381.4,2221,14
"03/05/1991 00:00",1.699,1.203659124,138.6,0.186561168,21.37,381.8,2642,10
"07/05/1991 00:00",1.722,1.219660934,137.9,0.190856832,21.63,377,1445,13
"08/05/1991 00:00",1.7215,1.213739531,138.25,0.191089984,21.78,380.05,2241,4
"09/05/1991 00:00",1.704,1.203659124,139.25,0.186794128,21.93,384.6,2538,8
"10/05/1991 00:00",1.713,1.210800339,138.95,0.182623904,21.27,376,2541,5
"13/05/1991 00:00",1.724,1.216841081,139.3,0.181757072,20.91,377.75,1985,4
"14/05/1991 00:00",1.737,1.229709788,138.4,0.184420448,20.74,372.6,1894,10
"15/05/1991 00:00",1.7515,1.241927471,137.85,0.182670688,20.92,369.65,1014,9
"16/05/1991 00:00",1.753,1.237776953,137,0.180633808,20.89,372.85,1116,3
"17/05/1991 00:00",1.7175,1.21124031,138.15,0.190948912,21.18,374.3,2062,21
"20/05/1991 00:00",1.7135,1.208459215,138.4,0.190966496,21.37,373.4,2762,2
"21/05/1991 00:00",1.7355,1.224140042,137.3,0.19348352,21.06,377,-1974,12
"22/05/1991 00:00",1.7245,1.215066829,138.05,0.192293632,20.83,377.5,-144,7
"23/05/1991 00:00",1.73,1.219214826,137.65,0.192674288,21.02,375.85,-3191,3
"24/05/1991 00:00",1.7315,1.225340032,138.15,0.192640336,21.19,378.4,-2195,4
"28/05/1991 00:00",1.741,1.230466347,138.05,0.192694944,21.33,382.8,-1735,4
"29/05/1991 00:00",1.742,1.233501912,137.5,0.191578464,21.11,384.15,-1099,2
"30/05/1991 00:00",1.7145,1.217581882,137.9,0.194848048,21.32,387.5,1630,13
"31/05/1991 00:00",1.703,1.20860527,138.35,0.195675024,21.13,389.7,1267,7
"03/06/1991 00:00",1.6925,1.197174668,139.15,0.195327584,21.13,388.35,654,9
"04/06/1991 00:00",1.6985,1.20105693,138.9,0.177390192,21.02,388.6,391,3
"05/06/1991 00:00",1.69,1.197174668,139.35,0.17009336,20.47,385.9,1139,3
"06/06/1991 00:00",1.6885,1.197461382,139.2,0.166483424,20.33,384.35,892,0
"07/06/1991 00:00",1.6745,1.185958254,140.3,0.168749408,20.28,380.2,855,9
"10/06/1991 00:00",1.6665,1.183151917,141.9,0.16837976,19.84,378.65,1695,2
"11/06/1991 00:00",1.664,1.182172834,141.2,0.168368608,19.96,382.1,2136,0
"12/06/1991 00:00",1.646,1.169180405,141.75,0.1678728,20.05,377.1,2938,11
"13/06/1991 00:00",1.635,1.163331782,141.45,0.14129952,19.71,378.3,3213,5
"14/06/1991 00:00",1.6375,1.169043722,140.55,0.136930384,19.67,385.1,3140,4
"17/06/1991 00:00",1.623,1.162520344,141.05,0.132164832,19.94,383.7,2846,5
"18/06/1991 00:00",1.6125,1.153934918,140.8,0.130739152,20.13,381.85,2964,7
"19/06/1991 00:00",1.63,1.164958062,140.2,0.127495424,19.99,377.9,3018,9
"20/06/1991 00:00",1.637,1.167678655,138.45,0.127566448,20.17,378.6,2728,2
"21/06/1991 00:00",1.63,1.161575096,138.85,0.12637008,20.23,380.55,2980,5
"24/06/1991 00:00",1.644,1.172882946,138.8,0.12870056,19.98,373.5,2808,9
"25/06/1991 00:00",1.63,1.164415463,138.65,0.128591696,20.05,373.85,3105,7
"26/06/1991 00:00",1.6412,1.172745397,138.15,0.126159184,20.08,375.35,3002,7
"27/06/1991 00:00",1.6348,1.167678655,138.1,0.121501136,20.48,377.35,2678,4
"28/06/1991 00:00",1.6215,1.154867768,137.7,0.12426496,20.56,372.25,2785,11
"01/07/1991 00:00",1.6195,1.15406809,138.3,0.109664768,20.76,380.5,2518,0
"02/07/1991 00:00",1.6025,1.141552511,138.9,0.112971824,20.82,380.65,2994,10
"03/07/1991 00:00",1.608,1.144688645,139.15,0.10483944,20.67,376,2786,2
"05/07/1991 00:00",1.615,1.14416476,138.35,0.103472512,20.89,376.2,2327,0
"08/07/1991 00:00",1.627,1.153535587,138.7,0.105768064,21.24,380.25,1643,8
"09/07/1991 00:00",1.6257,1.153269519,138.4,0.104265136,21.29,378.6,1598,0
"10/07/1991 00:00",1.62,1.152206475,138.55,0.103405232,21.43,378.55,752,0
"11/07/1991 00:00",1.6065,1.142074006,138.65,0.100266848,21.29,380.3,1073,8
"12/07/1991 00:00",1.646,1.165365342,137.25,0.118252,21.72,382.6,-3732,19
"15/07/1991 00:00",1.648,1.16713352,137,0.115789504,21.47,384.5,23,1
"16/07/1991 00:00",1.6475,1.163602513,137.05,0.115284096,21.65,384.4,-3090,3
"17/07/1991 00:00",1.6525,1.169727454,136.85,0.116525744,22.14,383.35,-80,5
"18/07/1991 00:00",1.6675,1.18049817,136.75,0.120073936,21.94,386.75,-3126,9
"19/07/1991 00:00",1.6855,1.19246363,136.75,0.120599136,22.16,386.6,-1710,10
"22/07/1991 00:00",1.6855,1.192037192,137.3,0.120366384,21.87,385.15,-2455,0
"23/07/1991 00:00",1.683,1.190901512,137.05,0.120376848,21.32,381.6,-1896,0
"24/07/1991 00:00",1.695,1.205109665,136.95,0.120002192,21.52,380.75,-1720,11
"25/07/1991 00:00",1.6795,1.193887297,138.35,0.1225684,21.46,381.85,-2099,9
"26/07/1991 00:00",1.69,1.203079885,137.85,0.123636656,21.48,381.95,-1103,7
"29/07/1991 00:00",1.6795,1.195457262,137.75,0.12401176,21.35,384.45,-1334,6
"30/07/1991 00:00",1.683,1.195457262,137.8,0.121473568,21.42,388.1,-840,0
"31/07/1991 00:00",1.684,1.197031362,137.5,0.118843888,21.68,388.4,-921,1
"01/08/1991 00:00",1.679,1.192890373,137.7,0.119434608,21.27,388.95,-959,3
"02/08/1991 00:00",1.689,1.199904008,136.95,0.118952448,21.32,388.45,-881,5
"05/08/1991 00:00",1.708,1.213592233,136.75,0.120102336,21.47,386.7,-770,11
"06/08/1991 00:00",1.7135,1.221150324,135.75,0.11822856,21.37,391.7,-604,6
"07/08/1991 00:00",1.708,1.217137293,135.95,0.117834096,21.36,391.95,-633,3
"08/08/1991 00:00",1.7032,1.215657671,136.3,0.116882496,21.58,390.15,-495,1
"09/08/1991 00:00",1.697,1.210067764,136.4,0.112295792,21.62,387.85,-1433,4
"12/08/1991 00:00",1.6943,1.207875347,136.65,0.112541392,21.69,389.3,-1633,1
"13/08/1991 00:00",1.693,1.205400193,136.5,0.106736432,21.58,390.1,-1615,2
"14/08/1991 00:00",1.689,1.202790474,136.65,0.107321376,21.27,391.2,-2078,2
"15/08/1991 00:00",1.688,1.205109665,136.45,0.10626808,21.44,390.95,-2911,1
"16/08/1991 00:00",1.664,1.186802753,137.25,0.117377984,21.3,386.85,3604,15
"19/08/1991 00:00",1.6285,1.150747986,138.35,0.148271008,22.47,378.85,2270,31
"20/08/1991 00:00",1.6405,1.162115049,137.25,0.151067152,22.4,380.5,1672,9
"21/08/1991 00:00",1.6725,1.188495365,136.8,0.16430376,21.55,392.25,550,22
"22/08/1991 00:00",1.692,1.206709304,136.55,0.166553616,21.72,392.35,-61,15
"23/08/1991 00:00",1.675,1.195028681,136.95,0.160259728,21.81,394.65,3454,9
"27/08/1991 00:00",1.6795,1.195314368,137.05,0.16025544,21.98,394.55,3113,0
"28/08/1991 00:00",1.6885,1.201201201,136.65,0.160261472,21.74,396.8,-1169,4
"29/08/1991 00:00",1.688,1.203079885,136.7,0.159771696,21.97,397,-1301,1
"30/08/1991 00:00",1.676,1.194600406,136.85,0.159430544,22.26,395.55,1042,7
"03/09/1991 00:00",1.6935,1.203224642,135.9,0.157429808,22.24,392.7,3564,7
"04/09/1991 00:00",1.6945,1.203804021,135.5,0.157383856,21.81,391.2,436,0
"05/09/1991 00:00",1.6935,1.202790474,135.7,0.153516576,21.69,389.75,105,0
"06/09/1991 00:00",1.6935,1.203659124,136.25,0.150932976,21.57,389.45,3453,0
"09/09/1991 00:00",1.7275,1.227596366,135.1,0.159950944,21.33,388.65,-2952,19
"10/09/1991 00:00",1.728,1.230769231,134.8,0.1586092,21.41,385.1,-2604,2
"11/09/1991 00:00",1.7247,1.229709788,134.85,0.158675648,21.64,384.7,-2602,0
"12/09/1991 00:00",1.7355,1.238390093,134.15,0.159670784,21.53,387.7,-1823,7
"13/09/1991 00:00",1.736,1.241927471,133.6,0.159130544,21.68,386.15,-1772,2
"16/09/1991 00:00",1.741,1.247660636,133.6,0.158857616,21.82,388.9,-837,4
"17/09/1991 00:00",1.7405,1.24750499,133.8,0.155963952,21.62,388.2,-268,0
"18/09/1991 00:00",1.7307,1.240233164,134.25,0.156329632,21.84,389.15,-518,5
"19/09/1991 00:00",1.729,1.237623762,134.45,0.15611288,21.76,389.9,-1282,2
"20/09/1991 00:00",1.727,1.234720336,134.4,0.156261376,21.79,390.3,-2331,2
"23/09/1991 00:00",1.7445,1.24984377,133,0.1590656,22.07,389.2,-1036,12
"24/09/1991 00:00",1.744,1.249687578,132.85,0.158870992,22.19,390.3,-1104,0
"25/09/1991 00:00",1.734,1.240387001,133.25,0.16060928,22.21,389.25,-1753,7
"26/09/1991 00:00",1.7355,1.242853592,133.55,0.16035488,22.21,389.8,-1691,1
"27/09/1991 00:00",1.7355,1.241619071,133.55,0.160447648,22.32,388.75,-1290,0
"30/09/1991 00:00",1.7505,1.254390366,132.95,0.154786384,22.23,390.3,-1052,10
"01/10/1991 00:00",1.7475,1.251407834,133.2,0.120168656,22.22,391.65,-1364,2
"02/10/1991 00:00",1.753,1.255808113,132.35,0.118306672,22.33,389.45,-1228,3
"03/10/1991 00:00",1.7507,1.253132832,130.85,0.102628976,22.67,385.7,-1263,2
"04/10/1991 00:00",1.741,1.24579544,129.95,0.096547696,22.61,382.4,-1628,5
"07/10/1991 00:00",1.735,1.242853592,129.4,0.091550688,22.98,382,-166,2
"08/10/1991 00:00",1.7222,1.235941169,129.9,0.09370152,22.99,382.05,-1090,5
"09/10/1991 00:00",1.7105,1.228652169,130.6,0.095153808,23.16,378.3,2750,5
"10/10/1991 00:00",1.7177,1.234263145,130,0.095778432,22.98,382.3,3268,4
"11/10/1991 00:00",1.7197,1.233501912,129.75,0.09287488,23.09,382.8,3508,0
"14/10/1991 00:00",1.7185,1.232134056,129.15,0.092980384,23.46,388.55,441,1
"15/10/1991 00:00",1.704,1.221001221,130.1,0.096713792,23.86,392.2,1399,9
"16/10/1991 00:00",1.708,1.224739743,130.25,0.097004288,23.67,394.6,455,3
"17/10/1991 00:00",1.7115,1.226993865,129.85,0.09697472,23.93,393.75,3701,1
"18/10/1991 00:00",1.72,1.232589671,129.8,0.09763744,24.14,394.55,1969,4
"21/10/1991 00:00",1.7207,1.235483074,130.7,0.079450896,24.04,392.3,423,2
"22/10/1991 00:00",1.7125,1.229861026,131.25,0.080306656,23.65,389.4,970,4
"23/10/1991 00:00",1.707,1.224589762,131.45,0.081243552,23.26,389.85,633,4
"24/10/1991 00:00",1.711,1.227897839,131.15,0.078815056,23.49,386.3,486,2
"25/10/1991 00:00",1.7112,1.227747084,131.35,0.078247184,23.12,385.3,426,0
"28/10/1991 00:00",1.7047,1.222344457,132.15,0.07760288,23.21,390.6,1756,4
"29/10/1991 00:00",1.7195,1.231678778,131.05,0.081293504,23.11,392.9,840,7
"30/10/1991 00:00",1.7355,1.242081729,131.25,0.083538624,23.11,393.75,143,8
"31/10/1991 00:00",1.738,1.246105919,130.75,0.083778464,23.37,393.3,3198,3
"01/11/1991 00:00",1.7485,1.255335174,130.15,0.08592944,23.82,391.8,-538,7
"04/11/1991 00:00",1.7775,1.275022313,129,0.090425344,23.8,391.85,-2076,15
"05/11/1991 00:00",1.7685,1.269357705,129.9,0.09163464,23.78,389.7,-1946,4
"06/11/1991 00:00",1.7713,1.271294177,130,0.088421376,23.4,391.05,-1407,1
"07/11/1991 00:00",1.776,1.274697259,129.75,0.088524016,23.2,394.3,-1515,2
"08/11/1991 00:00",1.7695,1.27000254,130.05,0.089364256,23.01,393.45,-1787,3
"11/11/1991 00:00",1.7685,1.269518852,130.05,0.084680752,22.58,394.25,-1758,0
"12/11/1991 00:00",1.775,1.275184902,129.45,0.085052416,22.5,397.3,-1061,4
"13/11/1991 00:00",1.773,1.274047649,129.85,0.084706784,22.35,398.3,-1216,0
"14/11/1991 00:00",1.7785,1.278281989,129.8,0.084718832,22.52,397.95,-1161,3
"15/11/1991 00:00",1.7687,1.27064803,130,0.084799504,22.79,383.5,-1766,6
"18/11/1991 00:00",1.7962,1.296008294,129.15,0.100934784,22.4,386.05,-925,19
"19/11/1991 00:00",1.7967,1.300221038,129.35,0.098822416,22,380.95,-704,3
"20/11/1991 00:00",1.795,1.296848658,129.8,0.097027408,21.99,378.4,-636,2
"21/11/1991 00:00",1.7975,1.300728408,129.65,0.09674184,21.78,381.25,-649,2
"22/11/1991 00:00",1.798,1.308215594,129.5,0.097151104,21.21,375.5,-569,5
"25/11/1991 00:00",1.7975,1.310272537,127.75,0.096718,21.42,376.55,-483,1
"26/11/1991 00:00",1.797,1.311991603,128.25,0.09074512,21.02,379.5,-641,1
"27/11/1991 00:00",1.7692,1.286835671,130,0.11073032,21.35,377.1,-1888,19
"29/11/1991 00:00",1.763,1.27665007,130.05,0.113301232,21.48,375.7,-3405,7
"02/12/1991 00:00",1.7785,1.292323598,129.95,0.117773904,21.08,382.2,-366,12
"03/12/1991 00:00",1.7742,1.289656951,129.4,0.116862496,20.51,380.55,16,2
"04/12/1991 00:00",1.7715,1.286835671,129.5,0.116087024,20.76,380.55,-506,2
"05/12/1991 00:00",1.7905,1.304121022,128.75,0.12099432,20.39,378.15,-3022,13
"06/12/1991 00:00",1.8102,1.319261214,128.2,0.123943984,20.04,379.45,-1670,11
"09/12/1991 00:00",1.8117,1.322051824,128.25,0.12223472,19.42,378.85,-1545,2
"10/12/1991 00:00",1.812,1.319957761,128.45,0.121868704,19.41,378.6,-1871,1
"11/12/1991 00:00",1.8075,1.313887794,129.3,0.12204744,19.51,377.95,-2067,4
"12/12/1991 00:00",1.8065,1.311819494,129.2,0.122382224,19.96,381.6,-2428,1
"13/12/1991 00:00",1.816,1.311819494,128.9,0.121259568,20.05,386.4,-1768,0
"16/12/1991 00:00",1.824,1.319087192,128.45,0.11430696,19.76,386.65,-2901,5
"17/12/1991 00:00",1.8245,1.322926313,128.35,0.113148336,19.45,384.65,-2922,2
"18/12/1991 00:00",1.8275,1.322051824,128.3,0.113303376,19.39,385.55,-2661,0
"19/12/1991 00:00",1.8345,1.332090049,128.25,0.114716768,19.12,384.6,-2297,7
"20/12/1991 00:00",1.8595,1.351351351,127.7,0.119563856,18.52,388.35,-1497,14
"23/12/1991 00:00",1.876,1.367240908,126.7,0.122542256,18.78,399.05,-1042,11
"24/12/1991 00:00",1.8765,1.367053999,127.25,0.12262064,18.97,400.9,-1059,0
"27/12/1991 00:00",1.8767,1.368176221,125.85,0.122326416,18.76,407.9,-501,0
"30/12/1991 00:00",1.8705,1.366867141,125.75,0.122672816,18.65,416.4,-526,0
"31/12/1991 00:00",1.8678,1.365560563,124.85,0.12055712,19.12,418.2,-456,0
"02/01/1992 00:00",1.874,1.366120219,124.35,0.10861976,19.49,420.35,-631,0
"03/01/1992 00:00",1.852,1.348072257,124.85,0.117042832,19.23,420.25,-999,13
"06/01/1992 00:00",1.874,1.365747064,124.25,0.121380384,19.21,419.8,-541,12
"07/01/1992 00:00",1.8785,1.370989855,123.5,0.121482864,18.69,419.45,-789,3
"08/01/1992 00:00",1.873,1.370238421,124.7,0.121049456,17.87,419.2,-1319,0
"09/01/1992 00:00",1.845,1.350621286,125.15,0.12972064,17.86,418.95,-2533,14
"10/01/1992 00:00",1.8055,1.322751323,126.9,0.144572336,18.23,416.25,3376,21
"13/01/1992 00:00",1.798,1.31821777,126.95,0.1324588,18.79,415.8,3754,3
"14/01/1992 00:00",1.807,1.322926313,126.2,0.132577728,18.47,421.65,-1034,3
"15/01/1992 00:00",1.753,1.280245807,128.35,0.163975328,18.85,421.6,2002,33
"16/01/1992 00:00",1.7575,1.282544568,128.3,0.159960224,18.91,419.55,2167,1
"17/01/1992 00:00",1.7857,1.300728408,127.35,0.16521112,19.16,419.3,1185,13
"21/01/1992 00:00",1.809,1.315270288,122.75,0.16223448,18.72,414.45,513,11
"22/01/1992 00:00",1.8105,1.315097317,123.4,0.158626752,18.94,419.25,1814,0
"23/01/1992 00:00",1.7977,1.306165099,123.9,0.159665216,18.72,415.1,2655,6
"24/01/1992 00:00",1.8045,1.309243257,123.55,0.159822304,19,415.75,2555,2
"27/01/1992 00:00",1.779,1.291155584,125.2,0.16429848,19.36,415.6,3010,14
"28/01/1992 00:00",1.7965,1.304121022,125.5,0.167131104,19.17,415.45,2638,9
"29/01/1992 00:00",1.807,1.310444241,125.35,0.167777248,18.89,410.9,2380,4
"30/01/1992 00:00",1.784,1.291322314,125.7,0.172204288,18.94,412.05,2952,14
"31/01/1992 00:00",1.7925,1.297353399,125.25,0.17260496,18.9,408.6,2302,4
"03/02/1992 00:00",1.796,1.302252898,125.9,0.173087136,18.96,409.6,2689,3
"04/02/1992 00:00",1.801,1.307360439,126.17,0.17190984,19.27,413.8,2682,3
"05/02/1992 00:00",1.8105,1.312852829,125.62,0.166572416,19.5,413.65,2436,4
"06/02/1992 00:00",1.8175,1.318565401,125.55,0.16298968,19.5,414.45,1209,4
"07/02/1992 00:00",1.8342,1.331557923,125.2,0.166124048,19.87,412.15,-3603,9
"10/02/1992 00:00",1.827,1.326259947,126.7,0.166283888,19.78,413.9,-3623,3
"11/02/1992 00:00",1.8065,1.31147541,126.75,0.168916848,19.28,414.55,2718,11
"12/02/1992 00:00",1.787,1.295840352,127.5,0.171726656,19.27,418.25,-3004,12
"13/02/1992 00:00",1.771,1.284026708,127.95,0.172936288,19.68,414.3,-1015,9
"14/02/1992 00:00",1.7685,1.279918085,127.8,0.169630464,19.46,412.25,456,3
"18/02/1992 00:00",1.75,1.264542236,127.95,0.167969536,18.12,408.3,2340,12
"19/02/1992 00:00",1.7557,1.268713524,128.25,0.168775664,18.41,408.9,2199,3
"20/02/1992 00:00",1.7475,1.26246686,128.6,0.165129952,18.74,413.85,2078,4
"21/02/1992 00:00",1.747,1.263902932,128.65,0.15547544,18.66,412.15,2228,1
"24/02/1992 00:00",1.746,1.262307498,129.25,0.155368528,18.43,411.4,1318,1
"25/02/1992 00:00",1.761,1.275184902,129.1,0.158403696,18.48,410.3,1376,10
"26/02/1992 00:00",1.745,1.26135217,129.75,0.130309968,18.46,415.3,2357,10
"27/02/1992 00:00",1.7575,1.269357705,129.27,0.131678544,18.75,415.05,848,6
"28/02/1992 00:00",1.758,1.273236567,129.2,0.124775536,18.68,412.35,1174,3
"02/03/1992 00:00",1.7507,1.26710593,129.7,0.124740048,18.34,413,1778,4
"03/03/1992 00:00",1.7397,1.259128683,130.85,0.12272704,18.64,412.4,2333,6
"04/03/1992 00:00",1.7263,1.250312578,131.87,0.12371984,18.63,409.4,2828,7
"05/03/1992 00:00",1.717,1.24750499,132,0.122763328,18.55,407.4,3020,2
"06/03/1992 00:00",1.7155,1.246882793,131.8,0.122248032,18.51,403.9,3194,0
"09/03/1992 00:00",1.7232,1.253289886,132.05,0.1179328,18.67,405.45,3053,5
"10/03/1992 00:00",1.7187,1.249063203,132.75,0.113317248,18.69,407.15,2859,3
"11/03/1992 00:00",1.7257,1.252818842,133.65,0.112544544,18.5,404.65,2252,2
"12/03/1992 00:00",1.7055,1.243935813,134.55,0.106722128,18.83,404.4,2265,7
"13/03/1992 00:00",1.7112,1.249531426,133.45,0.106639552,19.18,407.15,1918,4
"16/03/1992 00:00",1.717,1.251564456,133.97,0.10593,19.15,408.15,1964,1
"17/03/1992 00:00",1.734,1.262148176,133.25,0.10867928,19.24,410.85,3036,8
"18/03/1992 00:00",1.729,1.261988894,132.1,0.1075232,19.07,410.85,115,0
"19/03/1992 00:00",1.712,1.24828361,133.25,0.10965384,19.29,411.1,826,10
"20/03/1992 00:00",1.7007,1.238390093,134.6,0.105208224,19.09,410.9,1574,7
"23/03/1992 00:00",1.7203,1.252034556,133.57,0.112074224,19.13,411.2,281,10
"24/03/1992 00:00",1.7188,1.251564456,133.8,0.108559776,19.22,409.7,1412,0
"25/03/1992 00:00",1.7287,1.259445844,133.6,0.106150208,19.19,409.4,3011,6
